STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,STAT_DIV_TAX,Overall statutory tax rates on dividend income,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,BEL,Belgium,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,53.793,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,BEL,Belgium,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,50.706,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,BEL,Belgium,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,50.71,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,BEL,Belgium,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,47.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,BEL,Belgium,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,47.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,BEL,Belgium,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,47.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,BEL,Belgium,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,47.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,37,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,37,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,26.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,26.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,26.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,26.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,26.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,26.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,23.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,23.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,32.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,37.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,37.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,37.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,37.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,37.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ISL,Iceland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,37.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,39.65,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,39.65,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,36.25,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,36.25,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,23,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,22,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,22,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,22,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,26.53,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,26.53,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,26.53,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,26.53,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,26.53,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,26.53,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,SVK,Slovak Republic,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,26.53,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,29.02272,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,29.02272,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,29.02272,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,29.02272,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,29.02272,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,37.8104,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,40.504,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,40.504,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,40.504,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,40.504,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,40.504,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,40.504,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,41.412,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,41.412,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,41.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,42.44,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,43.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,43.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,43.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,43.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,43.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,43.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,43.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,FIN,Finland,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,43.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,41.35,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,41.35,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,41.35,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,41.35,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,38.8,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,37.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,35.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,35.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,32.85,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,32,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,31.15,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,31.15,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,31.15,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,31.15,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,31.15,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,31.15,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,31.15,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,31.15,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,31.15,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,31.15,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,37.63,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,37.63,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CZE,Czechia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,37.63,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,74,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,51.25,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,50.875,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,50.875,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,50.875,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,48.625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,47.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,41.89,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,44.125,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,44.125,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,44.125,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,41.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,43.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,NLD,Netherlands,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,44.6875,,A,,PC,Percentage,0,Units,,
